fdc_id,description,Retinol (UG),Lycopene (UG),cis_Lycopene (UG),trans_Lycopene (UG),Carotene_beta (UG),cis_beta_Carotene (UG),trans_beta_Carotene (UG),Vitamin_E_alpha_tocopherol (MG),Tocopherols_and_tocotrienols (MG),Cryptoxanthin_beta (UG),Choline_total (MG),Carotene_alpha (UG),Vitamin_K_phylloquinone (UG),Zeaxanthin (UG),Lutein (UG),Lutein_plus_zeaxanthin (UG),cis_Lutein/Zeaxanthin (UG),Vitamin_D_D2_plus_D3 (UG),Vitamin_A_RAE (UG)
2710333,Chocolate chips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,22.0,0.0,5.6,18.0,18.0,18.0,18.0,0.0,0.0
2710334,"Candy, sprinkles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2710335,"Dark chocolate candy, other, NFS",0.0,0.0,0.0,0.0,25.0,25.0,25.0,0.55,0.55,1.0,27.6,7.0,8.0,31.0,31.0,31.0,31.0,0.0,2.0
2710336,Dark chocolate candy,0.0,0.0,0.0,0.0,25.0,25.0,25.0,0.55,0.55,1.0,27.6,7.0,8.0,31.0,31.0,31.0,31.0,0.0,2.0
2710337,"Dark chocolate candy with nuts, other, NFS",0.0,0.0,0.0,0.0,20.0,20.0,20.0,5.22,5.22,1.0,32.5,6.0,6.4,25.0,25.0,25.0,25.0,0.0,2.0
2710338,Dark chocolate candy with nuts,0.0,0.0,0.0,0.0,20.0,20.0,20.0,5.22,5.22,1.0,32.5,6.0,6.4,25.0,25.0,25.0,25.0,0.0,2.0
2710339,White chocolate candy,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.96,0.0,29.5,0.0,9.1,0.0,0.0,0.0,0.0,0.0,9.0
2710340,"Chocolate candy, fudge",44.0,0.0,0.0,0.0,10.0,10.0,10.0,0.16,0.16,0.0,7.6,0.0,1.0,2.0,2.0,2.0,2.0,0.0,45.0
2710341,"Chocolate candy, caramel filled",40.0,0.0,0.0,0.0,1.0,1.0,1.0,0.49,0.49,0.0,30.9,0.0,4.1,4.0,4.0,4.0,4.0,0.0,40.0
2710342,"Chocolate candy, caramel filled with nuts",39.0,0.0,0.0,0.0,1.0,1.0,1.0,0.71,0.71,0.0,33.7,0.0,4.0,4.0,4.0,4.0,4.0,0.0,40.0
2710343,"Chocolate candy, coconut filled",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,1.46,0.0,13.8,0.0,1.5,5.0,5.0,5.0,5.0,0.0,0.0
2710344,"Chocolate candy, cream filled",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,2.8,0.0,2.1,4.0,4.0,4.0,4.0,0.0,0.0
2710345,"Chocolate candy, nougat filled",26.0,0.0,0.0,0.0,2.0,2.0,2.0,0.94,0.94,0.0,14.4,0.0,3.2,1.0,1.0,1.0,1.0,0.2,26.0
2710346,"Chocolate candy, nougat filled with nuts",22.0,0.0,0.0,0.0,3.0,3.0,3.0,1.22,1.22,0.0,36.7,0.0,2.1,8.0,8.0,8.0,8.0,0.0,23.0
2710347,"Chocolate candy, peanut butter filled",8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.94,0.0,25.2,0.0,2.1,1.0,1.0,1.0,1.0,0.0,8.0
2710348,Chocolate candy with dried fruit,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,26.3,0.0,3.9,3.0,3.0,3.0,3.0,0.0,29.0
2710349,"Chocolate candy, sugar free",54.0,0.0,0.0,0.0,13.0,13.0,13.0,2.61,2.61,0.0,50.1,0.0,7.5,6.0,6.0,6.0,6.0,0.1,55.0
2710350,"Candy, non chocolate, other, NFS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.3,1.0,1.0,1.0,1.0,0.0,0.0
2710351,"Ladoo, round ball",183.0,0.0,0.0,0.0,52.0,52.0,52.0,0.27,0.27,2.0,37.2,0.0,4.7,0.0,0.0,0.0,0.0,0.1,187.0
2710352,"Candy, licorice",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710353,"Candy, marshmallow",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710354,"Candy, caramel",6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.56,0.56,0.0,13.4,0.0,5.7,0.0,0.0,0.0,0.0,0.0,6.0
2710355,"Candy, nougat with nuts",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,2.62,0.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710356,"Peanuts, chocolate covered candy",35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,2.28,0.0,53.5,0.0,3.4,4.0,4.0,4.0,4.0,0.0,35.0
2710357,"Candy, peanut brittle",38.0,0.0,0.0,0.0,9.0,9.0,9.0,2.56,2.56,0.0,13.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,39.0
2710358,"Candy, mint",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710359,"Candy, gummy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710360,"Candy, hard",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710361,"Candy, lollipop",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710362,Cough drops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710363,"Candy, cotton",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710364,"Candy, fruit flavored pieces",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
2710365,"Chocolate candy, candy shell",56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,21.7,0.0,4.0,0.0,0.0,0.0,0.0,0.0,56.0
2710366,"Chocolate candy, candy shell with nuts",11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,1.92,0.0,33.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,11.0
2710367,"Candy, fruit snacks",0.0,0.0,0.0,0.0,34.0,34.0,34.0,0.56,0.56,0.0,13.2,1.0,18.2,41.0,41.0,41.0,41.0,0.0,6.0
2710368,"Candy, fruit leather",0.0,0.0,0.0,0.0,34.0,34.0,34.0,0.56,0.56,0.0,13.2,1.0,18.2,41.0,41.0,41.0,41.0,0.0,6.0
2710369,"Candy, taffy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0
2710370,"Candy, non chocolate, sugar free",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710371,Chewing gum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710372,"Chewing gum, sugar free",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710373,"Coffee, NS as to type",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,2.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2710374,"Coffee, NS as to brewed or instant",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,2.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2710375,"Coffee, brewed",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,2.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2710376,"Coffee, brewed, blend of regular and decaffeinated",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2710377,"Coffee, Turkish",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,2.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2710378,"Coffee, espresso",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,2.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2710379,"Coffee, espresso, decaffeinated",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2710380,"Coffee, brewed, flavored",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,2.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2710381,"Coffee, Cuban",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,2.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2710382,"Coffee, macchiato",19.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.02,0.0,7.1,0.0,0.1,0.0,0.0,0.0,0.0,0.4,19.0
2710383,"Coffee, macchiato, sweetened",18.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.02,0.0,6.8,0.0,0.1,0.0,0.0,0.0,0.0,0.3,18.0
2710384,"Coffee, cafe con leche",28.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.02,0.0,9.9,0.0,0.2,0.0,0.0,0.0,0.0,0.5,28.0
2710385,"Coffee, cafe con leche, decaffeinated",28.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.02,0.0,9.3,0.0,0.2,0.0,0.0,0.0,0.0,0.5,28.0
2710386,"Coffee, Latte",69.0,0.0,0.0,0.0,2.0,2.0,2.0,0.03,0.03,0.0,14.1,0.0,0.2,0.0,0.0,0.0,0.0,0.9,69.0
2710387,"Coffee, Latte, nonfat",53.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,53.0
2710388,"Coffee, Latte, with non-dairy milk",29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,1.72,0.0,6.1,0.0,0.7,3.0,3.0,3.0,3.0,0.8,29.0
2710389,"Coffee, Latte, flavored",67.0,0.0,0.0,0.0,2.0,2.0,2.0,0.03,0.03,0.0,13.6,0.0,0.2,0.0,0.0,0.0,0.0,0.9,67.0
2710390,"Coffee, Latte, nonfat, flavored",51.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.9,51.0
2710391,"Coffee, Latte, with non-dairy milk, flavored",29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,0.0,5.9,0.0,0.7,3.0,3.0,3.0,3.0,0.8,29.0
2710392,"Coffee, Latte, decaffeinated",69.0,0.0,0.0,0.0,3.0,3.0,3.0,0.02,0.02,0.0,13.9,0.0,0.2,0.0,0.0,0.0,0.0,0.9,69.0
2710393,"Coffee, Latte, decaffeinated, nonfat",53.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9,53.0
2710394,"Coffee, Latte, decaffeinated, with non-dairy milk",30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,1.73,0.0,5.8,0.0,0.8,3.0,3.0,3.0,3.0,0.8,30.0
2710395,"Coffee, Latte, decaffeinated, flavored",67.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.02,0.0,13.4,0.0,0.2,0.0,0.0,0.0,0.0,0.9,67.0
2710396,"Coffee, Latte, decaffeinated, nonfat, flavored",52.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9,52.0
2710397,"Coffee, Latte, decaffeinated, with non-dairy milk, flavored",29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,1.68,0.0,5.6,0.0,0.7,3.0,3.0,3.0,3.0,0.8,29.0
2710398,Frozen coffee drink,38.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.02,0.0,8.7,0.0,0.1,0.0,0.0,0.0,0.0,0.5,38.0
2710399,"Frozen coffee drink, nonfat",29.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,29.0
2710400,"Frozen coffee drink, with non-dairy milk",16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.0,3.5,0.0,0.4,2.0,2.0,2.0,2.0,0.5,16.0
2710401,"Frozen coffee drink, with whipped cream",53.0,0.0,0.0,0.0,1.0,1.0,1.0,0.06,0.06,0.0,9.2,0.0,0.3,0.0,0.0,0.0,0.0,0.6,53.0
2710402,"Frozen coffee drink, nonfat, with whipped cream",45.0,0.0,0.0,0.0,1.0,1.0,1.0,0.05,0.05,0.0,9.2,0.0,0.2,0.0,0.0,0.0,0.0,0.6,45.0
2710403,"Frozen coffee drink, with non-dairy milk and whipped cream",33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.0,4.2,0.0,0.6,1.0,1.0,1.0,1.0,0.5,33.0
2710404,"Frozen coffee drink, decaffeinated",38.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.01,0.0,8.5,0.0,0.1,0.0,0.0,0.0,0.0,0.5,38.0
2710405,"Frozen coffee drink, decaffeinated, nonfat",29.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,29.0
2710406,"Frozen coffee drink, decaffeinated, with non-dairy milk",26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,10.6,0.0,1.3,4.0,4.0,4.0,4.0,0.3,26.0
2710407,"Frozen coffee drink, decaffeinated, with whipped cream",54.0,0.0,0.0,0.0,1.0,1.0,1.0,0.06,0.06,0.0,9.0,0.0,0.3,0.0,0.0,0.0,0.0,0.6,54.0
2710408,"Frozen coffee drink, decaffeinated, nonfat, with whipped cream",45.0,0.0,0.0,0.0,1.0,1.0,1.0,0.05,0.05,0.0,9.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,45.0
2710409,"Frozen coffee drink, decaffeinated, with non-dairy milk and whipped cream",41.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1,0.1,0.0,11.3,0.0,1.5,0.0,0.0,0.0,0.0,0.6,41.0
2710410,"Coffee, Cafe Mocha",63.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.02,0.0,12.9,0.0,0.2,0.0,0.0,0.0,0.0,0.8,63.0
2710411,"Coffee, Cafe Mocha, nonfat",48.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,48.0
2710412,"Coffee, Cafe Mocha, with non-dairy milk",27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,1.57,0.0,5.6,0.0,0.7,3.0,3.0,3.0,3.0,0.8,27.0
2710413,"Coffee, Cafe Mocha, decaffeinated",63.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.02,0.0,12.6,0.0,0.2,0.0,0.0,0.0,0.0,0.8,63.0
2710414,"Coffee, Cafe Mocha, decaffeinated, nonfat",48.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,48.0
2710415,"Coffee, Cafe Mocha, decaffeinated, with non-dairy milk",27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,1.57,0.0,5.4,0.0,0.7,3.0,3.0,3.0,3.0,0.8,27.0
2710416,Frozen mocha coffee drink,37.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.02,0.0,8.6,0.0,0.1,0.0,0.0,0.0,0.0,0.5,37.0
2710417,"Frozen mocha coffee drink, nonfat",28.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,28.0
2710418,"Frozen mocha coffee drink, with non-dairy milk",16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.92,0.0,3.5,0.0,0.4,2.0,2.0,2.0,2.0,0.4,16.0
2710419,"Frozen mocha coffee drink, with whipped cream",52.0,0.0,0.0,0.0,1.0,1.0,1.0,0.06,0.06,0.0,9.0,0.0,0.3,0.0,0.0,0.0,0.0,0.5,52.0
2710420,"Frozen mocha coffee drink, nonfat, with whipped cream",44.0,0.0,0.0,0.0,1.0,1.0,1.0,0.05,0.05,0.0,9.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,44.0
2710421,"Frozen mocha coffee drink, with non-dairy milk and whipped cream",32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.92,0.0,4.2,0.0,0.6,2.0,2.0,2.0,2.0,0.5,32.0
2710422,"Frozen mocha coffee drink, decaffeinated",37.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.01,0.0,8.3,0.0,0.1,0.0,0.0,0.0,0.0,0.5,37.0
2710423,"Frozen mocha coffee drink, decaffeinated, nonfat",29.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,29.0
2710424,"Frozen mocha coffee drink, decaffeinated, with non-dairy milk",16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.93,0.0,3.3,0.0,0.4,2.0,2.0,2.0,2.0,0.5,16.0
2710425,"Frozen mocha coffee drink, decaffeinated, with whipped cream",52.0,0.0,0.0,0.0,1.0,1.0,1.0,0.06,0.06,0.0,8.8,0.0,0.3,0.0,0.0,0.0,0.0,0.5,52.0
2710426,"Frozen mocha coffee drink, decaffeinated, nonfat, with whipped cream",44.0,0.0,0.0,0.0,1.0,1.0,1.0,0.05,0.05,0.0,8.8,0.0,0.2,0.0,0.0,0.0,0.0,0.5,44.0
2710427,"Frozen mocha coffee drink, decaffeinated, with non-dairy milk and whipped cream",32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.93,0.0,4.0,0.0,0.6,2.0,2.0,2.0,2.0,0.5,32.0
2710428,"Iced Coffee, brewed",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,2.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2710429,"Iced Coffee, brewed, decaffeinated",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2710430,"Iced Coffee, pre-lightened and pre-sweetened",7.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.01,0.0,2.8,0.0,0.2,0.0,0.0,0.0,0.0,0.1,7.0
2710431,"Coffee, Iced Latte",43.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.02,0.0,9.8,0.0,0.1,0.0,0.0,0.0,0.0,0.6,43.0
2710432,"Coffee, Iced Latte, nonfat",33.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,33.0
2710433,"Coffee, Iced Latte, with non-dairy milk",28.0,0.0,0.0,0.0,1.0,1.0,1.0,0.06,0.06,0.0,12.6,0.0,1.6,0.0,0.0,0.0,0.0,0.6,28.0
2710434,"Coffee, Iced Latte, flavored",41.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.02,0.0,9.5,0.0,0.1,0.0,0.0,0.0,0.0,0.5,41.0
2710435,"Coffee, Iced Latte, nonfat, flavored",32.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,32.0
2710436,"Coffee, Iced Latte, with non-dairy milk, flavored",18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.03,0.0,3.8,0.0,0.5,2.0,2.0,2.0,2.0,0.5,18.0
2710437,"Coffee, Iced Latte, decaffeinated",43.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.02,0.0,9.6,0.0,0.1,0.0,0.0,0.0,0.0,0.6,43.0
2710438,"Coffee, Iced Latte, decaffeinated, nonfat",33.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,33.0
2710439,"Coffee, Iced Latte, decaffeinated, with non-dairy milk",18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1.07,0.0,3.7,0.0,0.5,2.0,2.0,2.0,2.0,0.5,18.0
2710440,"Coffee, Iced Latte, decaffeinated, flavored",41.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.02,0.0,9.3,0.0,0.1,0.0,0.0,0.0,0.0,0.5,41.0
2710441,"Coffee, Iced Latte, decaffeinated, nonfat, flavored",32.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,32.0
2710442,"Coffee, Iced Latte, decaffeinated, with non-dairy milk, flavored",18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,1.04,0.0,3.6,0.0,0.5,2.0,2.0,2.0,2.0,0.5,18.0
2710443,"Coffee, Iced Cafe Mocha",39.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.02,0.0,9.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,39.0
2710444,"Coffee, Iced Cafe Mocha, nonfat",30.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,30.0
2710445,"Coffee, Iced Cafe Mocha, with non-dairy milk",17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.97,0.0,3.7,0.0,0.4,2.0,2.0,2.0,2.0,0.5,17.0
2710446,"Coffee, Iced Cafe Mocha, decaffeinated",39.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.02,0.0,8.7,0.0,0.1,0.0,0.0,0.0,0.0,0.5,39.0
2710447,"Coffee, Iced Cafe Mocha, decaffeinated, nonfat",30.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,30.0
2710448,"Coffee, Iced Cafe Mocha, decaffeinated, with non-dairy milk",17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.97,0.0,3.4,0.0,0.4,2.0,2.0,2.0,2.0,0.5,17.0
2710449,"Coffee, instant, reconstituted",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710450,"Coffee, instant, 50% less caffeine, reconstituted",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710451,"Coffee, NS as to brewed or instant, decaffeinated",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2710452,"Coffee, brewed, decaffeinated",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2710453,"Coffee, instant, decaffeinated, reconstituted",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710454,"Coffee, instant, pre-lightened and pre-sweetened with sugar, reconstituted",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710455,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with sugar, reconsitituted",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710456,"Coffee, instant, pre-sweetened with sugar, reconstituted",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710457,"Coffee, mocha, instant, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2710458,"Coffee, instant, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2710459,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2710460,"Coffee, pre-lightened and pre-sweetened with sugar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710461,"Coffee, decaffeinated, pre-lightened and pre-sweetened with sugar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710462,"Coffee, pre-lightened and pre-sweetened with low calorie sweetener",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2710463,"Coffee, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2710464,"Coffee, pre-lightened",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2710465,"Coffee, decaffeinated, pre-lightened",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2710466,"Coffee, pre-sweetened with sugar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710467,"Coffee, decaffeinated, pre-sweetened with sugar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710468,"Coffee, pre-sweetened with low calorie sweetener",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710469,"Coffee, decaffeinated, pre-sweetened with low calorie sweetener",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
